2.34701794104468E+038,1.09064671731003E+038,56,62,65,66,64,58,69,68,69,71,60
2.42659141319721E+038,3.31260469536515E+038,74,58,67,61,66,63,67,61,71,66,66
3.60122818127161E+037,3.37528729732036E+038,68,50,52,60,60,69,67,60,56,68,74
1.31626733191316E+038,2.21170236927614E+038,64,68,56,67,64,68,55,64,75,66,66
1.51221563959599E+038,4.03709108673539E+037,71,70,75,73,62,70,55,63,65,73,69
5.47829473025331E+036,1.568628701259E+038,62,74,61,66,63,56,60,68,57,68,57
6.86950805614486E+036,1.86629892199393E+038,66,59,67,69,65,70,64,53,68,62,61
2.21012571807297E+038,3.25676752506701E+038,59,57,69,61,68,61,72,66,74,69,59
2.52422198063429E+038,1.96188248313568E+037,71,65,56,56,58,57,65,58,57,67,64
1.71836550254906E+038,8.69176480089419E+037,52,57,52,66,67,59,61,68,66,65,72
1.07050389061825E+038,2.63029318235083E+038,65,64,66,55,69,55,63,58,71,65,58
1.99861834607321E+037,7.00892285861058E+037,59,66,54,69,64,71,50,59,64,66,69
1.95418077404196E+038,1.17794353863287E+038,54,68,57,65,65,58,69,64,65,58,70
2.42195919871961E+037,3.91728508058308E+037,51,67,59,67,66,65,69,59,70,68,69
1.02274381783457E+038,2.1115308039023E+038,65,59,69,74,66,69,59,67,69,64,65
2.30720716956924E+038,1.44242775252749E+038,64,72,66,65,71,73,73,70,64,69,58
2.39117519059161E+038,3.3549300459572E+038,71,57,67,64,74,67,71,69,69,65,69
2.42317262116855E+038,3.35313201951111E+038,62,61,60,66,71,68,58,69,71,55,65
2.77812582402333E+038,3.07401514517655E+038,60,65,49,73,64,66,72,67,61,59,54
2.59452722452648E+038,2.68906304161325E+038,66,60,64,62,62,56,51,65,76,73,63
2.24227294517917E+038,6.34011515203681E+037,61,66,55,67,62,57,69,73,64,58,69
2.77243910990846E+038,2.31206354467323E+038,62,66,73,61,64,64,59,62,63,58,56
8.36175389286446E+037,4.08673138378823E+036,63,64,64,61,59,61,62,61,74,64,53
7.6738042421257E+037,7.7591452114961E+037,63,68,60,55,69,66,60,56,71,55,64
1.24846920618411E+038,2.55986819101907E+038,75,63,55,74,67,59,63,59,62,70,61
2.19904130895845E+038,1.14008257762381E+038,68,56,67,68,64,61,60,57,57,59,64
3.24448653996887E+038,1.99258597715802E+038,73,57,63,69,69,67,69,59,66,68,67
1.59649202734245E+037,2.14883552852819E+038,72,70,65,58,71,66,63,61,66,62,53
2.37213898764605E+038,2.22728328636647E+038,61,60,61,63,58,61,70,63,66,66,66
2.61103714919705E+037,3.00631756983961E+038,68,75,65,67,70,70,52,59,74,60,70
1.55563363486355E+038,3.24097933318904E+038,69,68,62,61,69,58,75,70,67,66,67
9.19891256427425E+037,8.96362192030846E+037,66,62,69,63,60,49,70,67,70,62,61
3.30270186402851E+038,1.70641926871234E+038,63,64,60,70,61,70,65,62,61,55,60
1.00326606546352E+038,2.98633600892214E+037,65,66,59,60,71,55,69,65,71,62,71
1.43348663837123E+038,1.02214950520082E+038,68,66,67,59,68,59,54,73,66,58,66
4.86203189432576E+037,5.13535962096252E+037,57,62,64,63,70,65,71,69,50,69,55
1.35294647402377E+038,2.04576551765415E+038,58,63,57,62,63,62,51,59,68,66,54
1.97772693457721E+038,1.25344563655283E+037,59,71,74,62,62,54,63,66,60,62,62
1.78836035129025E+038,2.83557342492103E+038,60,66,66,69,56,58,61,70,62,79,55
5.59636102417963E+036,2.08335049541026E+038,65,68,71,65,69,67,60,64,66,59,75
3.51508575091671E+037,1.3455656283692E+038,60,58,64,71,63,59,71,60,61,76,61
1.36197970772614E+036,3.30491798429768E+038,58,67,68,71,63,60,64,69,61,62,59
5.23454751389561E+037,3.06058662939933E+038,70,76,66,65,57,69,65,62,65,74,68
2.4317656565483E+038,2.43132179881874E+038,67,61,60,71,56,76,58,59,62,66,64
2.96760468472286E+038,7.14902263592176E+037,64,60,74,62,81,69,76,60,56,69,56
6.36090951235035E+037,7.22972234335081E+037,63,64,71,60,65,60,64,62,58,68,69
2.6170275750805E+038,9.38904388824135E+037,57,63,66,67,69,68,59,68,67,64,63
3.08901027333123E+038,2.84800534601375E+038,68,67,58,69,50,55,69,60,64,55,67
1.29263317723983E+038,9.69248324053623E+037,64,63,68,64,55,62,65,62,74,73,62
1.90493709600018E+038,1.08191498073585E+038,69,65,65,62,62,69,59,67,70,68,63
1.3067311794564E+038,1.61131259065084E+038,60,71,69,64,72,61,65,62,59,56,59
8.31782852754145E+036,1.63969150028819E+038,68,71,49,66,65,61,63,59,61,74,66
3.24467575963756E+037,8.86983991634848E+037,53,71,64,55,61,62,68,64,72,52,64
3.23369935309462E+038,1.39727691682522E+038,69,63,78,63,56,61,66,64,70,73,59
2.32568456389836E+038,1.1920950390199E+038,72,64,62,64,60,61,66,53,51,60,67
1.09816292499645E+038,7.30589616926974E+037,72,67,61,67,58,57,55,61,50,68,63
1.85921219601324E+038,1.62083066815001E+038,64,57,61,62,68,68,57,67,59,64,61
3.36571677945785E+038,5.80875997077502E+037,73,65,57,70,67,71,66,64,49,61,72
1.08918111793642E+038,3.05973548607059E+038,71,71,62,58,60,58,66,72,62,77,59
2.35575468779595E+038,2.97269410725248E+038,70,60,72,60,66,66,63,71,59,65,52
1.25827624512721E+038,2.34714730609179E+038,65,64,64,61,64,68,67,74,62,71,66
1.12604636758339E+038,2.54548610188679E+038,67,65,73,76,65,60,72,66,59,69,64
6.19199139293718E+037,1.44355124499468E+038,64,65,65,62,63,63,51,68,64,66,57
2.16061054080371E+038,3.3765950496824E+038,60,61,62,63,70,69,80,62,70,64,74
1.82871909774942E+038,2.82176031428139E+038,66,58,66,72,71,66,70,60,58,59,64
2.36866134139256E+038,2.77215084639168E+038,60,65,67,78,73,61,67,66,78,70,76
2.20434545080225E+038,3.27345119881086E+038,67,64,65,53,80,71,74,73,60,70,67
3.17563208388186E+038,2.70403280702553E+038,52,60,68,65,71,67,62,61,64,58,64
8.27681008106762E+037,1.51053358814623E+037,65,60,71,68,55,66,65,67,59,75,67
1.99829627931893E+038,1.55084395905338E+038,59,55,68,63,63,66,60,62,65,57,65
9.47093431221766E+037,7.84313939093513E+037,63,63,58,68,74,53,70,74,64,73,53
1.72074751056039E+037,9.77240136090927E+036,65,66,61,72,61,61,50,56,60,74,68
2.24270424560691E+038,3.38219951308542E+038,67,63,61,52,61,61,60,70,63,61,77
6.41674080676622E+037,6.43045139894665E+037,63,62,64,68,65,64,65,56,63,62,57
4.8700693251304E+036,1.21219041608552E+038,63,62,71,60,58,60,63,67,65,59,68
1.27683701097332E+038,2.64617554163176E+038,63,61,64,62,60,59,62,60,64,63,65
1.49444036987982E+038,2.69533073157808E+038,66,71,63,64,58,62,67,71,56,66,59
5.20393622478745E+037,2.34222136940833E+038,51,58,66,54,64,65,64,68,67,60,62
8.13781370117997E+037,4.59597699510514E+036,69,61,65,54,57,48,69,60,58,56,68
6.58626802208429E+037,9.72607434551542E+037,61,67,55,62,57,65,59,67,58,63,66
8.51258930914731E+036,1.83691524321622E+038,68,69,71,66,67,71,68,71,57,73,62
1.60177239249728E+038,2.60185943211832E+038,55,61,74,59,74,65,65,56,67,69,70
2.50029296812281E+038,3.18043429876185E+038,59,76,68,58,58,64,54,55,67,65,71
3.37081924077699E+038,2.34814015737693E+038,74,61,67,64,65,69,65,62,58,63,59
1.10584098861962E+038,1.01997396565812E+038,66,61,60,70,69,57,62,62,62,62,70
2.6423354085081E+038,2.3662286689076E+038,55,71,74,62,54,62,69,69,59,64,61
1.46930385789882E+038,3.22843904710373E+038,58,61,62,59,61,56,67,73,66,60,74
1.28498421290213E+038,2.94092798446679E+038,64,62,71,56,64,66,62,64,68,62,67
3.27941346969763E+038,9.50557833820159E+037,63,63,58,68,68,61,67,61,69,67,67
2.90924413930992E+038,2.98809102454623E+038,59,68,73,56,60,57,64,72,62,68,58
1.40770891724277E+038,2.73141763999281E+038,74,67,61,60,62,56,68,57,60,73,72
2.6968228136523E+038,1.37653326739423E+038,55,63,65,59,56,60,59,61,64,62,70
2.23207218789013E+037,2.60335926177481E+038,64,57,77,65,64,60,68,66,66,61,59
6.8197887732223E+035,1.3915867178436E+038,60,52,69,68,67,53,67,59,63,57,65
3.48904927611597E+037,6.68371064098692E+037,55,54,64,60,64,59,75,61,64,67,61
2.06678312305848E+038,3.10326885363286E+038,72,68,62,61,64,66,77,60,65,63,63
1.33578279626255E+038,8.37554735469566E+037,61,67,70,69,57,66,68,69,55,71,70
5.17967315075121E+037,6.8441042126521E+037,56,64,48,69,60,60,55,60,70,61,65
2.01063921476656E+038,1.02495647125119E+037,57,74,62,66,65,62,73,66,63,75,66
2.44993041643802E+038,7.83951338973586E+035,66,74,64,53,72,68,59,80,59,68,65
2.19252932246283E+038,1.97953055377123E+038,67,68,66,62,73,77,71,62,64,63,65
1.04461968945269E+038,3.71424741532359E+037,62,73,69,51,67,57,58,67,60,69,62
3.04882058718425E+038,4.41283486297361E+037,65,68,77,55,63,65,58,65,55,68,61
2.82737477989175E+037,2.29012027576829E+038,56,74,75,70,68,65,71,60,66,70,60
1.0387836103394E+038,7.89843283253449E+037,62,66,59,57,62,64,67,60,69,67,68
1.16474010300405E+038,2.48573326717761E+038,54,59,64,64,66,64,65,74,72,69,62
2.37098184344657E+038,1.88567928806708E+038,66,68,60,68,59,58,62,71,63,68,60
7.05898456789543E+037,1.76543188005799E+038,60,67,65,61,69,65,63,61,71,66,58
6.45210126721063E+037,1.9067960588769E+038,53,71,59,72,57,63,66,69,62,67,68
1.28981507751607E+038,2.70176560322387E+038,66,65,68,60,60,63,61,64,67,57,64
1.69354657406662E+038,3.3618527880912E+037,74,61,63,68,61,67,75,59,63,59,56
2.80791474482685E+038,3.21765707335689E+038,74,56,72,53,64,56,58,64,66,66,60
2.79454241128711E+038,9.19553165847666E+036,69,69,68,64,55,66,62,65,66,55,72
2.32209269512155E+038,2.41632070859894E+038,68,68,59,67,61,54,66,61,65,62,71
7.00365702562117E+037,6.6802046868737E+037,68,55,68,63,57,62,60,63,69,70,62
7.07040952299547E+037,9.08956076479901E+037,54,60,58,56,53,65,61,61,63,65,62
4.53101311670523E+037,2.3798655512432E+038,56,62,63,58,60,74,63,66,69,60,53
1.72286014254813E+038,3.63248069858243E+037,58,64,62,65,69,62,61,71,65,71,63
1.8396023327925E+038,3.39356053236877E+038,66,66,68,77,63,72,61,67,53,71,57
2.69585049321407E+038,1.68620135616046E+038,71,67,57,61,74,65,73,65,57,55,61
1.17926121304033E+038,1.65009862395123E+038,67,57,69,62,67,63,72,59,66,58,76
3.85249094638093E+037,1.56434677169274E+038,63,55,71,73,62,64,68,73,66,66,57
2.30836487153304E+038,2.03566508342109E+038,75,66,65,64,59,56,64,63,79,63,63
1.43179180188606E+038,1.94570557878201E+038,66,59,56,69,66,74,64,65,59,62,68
2.08766482173561E+038,3.28358936989344E+038,63,80,59,60,51,59,81,66,61,66,65
3.05550560648764E+038,3.01339157826857E+038,79,71,68,70,58,54,68,73,68,61,71
2.06406833181736E+038,2.73341765764787E+037,63,68,71,58,59,63,73,68,62,64,61
2.57978542682295E+038,6.50629469614283E+037,67,61,63,65,59,69,66,59,69,58,52
1.48059839592E+038,2.29350846908669E+038,60,69,67,65,65,69,66,59,65,66,64
6.80785402138213E+037,1.21459211438432E+038,72,63,58,71,63,65,59,64,67,60,67
2.43669847502787E+038,2.54541078025757E+038,62,71,62,67,60,64,74,68,61,58,67
3.06842014693288E+038,1.13868118946589E+038,67,67,74,56,69,71,69,67,64,65,60
1.51762412984257E+038,1.63585870708746E+038,67,65,68,67,72,72,57,67,60,54,59
3.74854680337986E+037,2.09548054924725E+038,57,53,57,64,69,62,67,72,60,72,77
2.35462621435692E+038,4.01364968847093E+037,52,57,53,67,58,60,58,63,63,63,56
7.03345018155953E+037,2.83125074920763E+037,63,61,65,70,63,62,59,60,60,64,66
2.38721663978643E+038,1.42818608663869E+038,65,64,69,60,54,72,68,69,63,60,73
6.47517156187705E+036,4.02486069863429E+037,61,66,73,62,52,53,54,57,56,67,56
2.70874946680984E+038,3.07404963371825E+038,68,61,78,71,74,54,62,54,54,60,60
2.440988460804E+038,2.87818961684001E+038,63,60,58,60,66,55,64,64,67,67,59
2.14601269753066E+038,2.53245052824467E+038,62,66,66,69,58,65,62,71,62,68,53
9.62441533927412E+037,2.46077425527874E+038,57,62,66,59,63,63,67,65,65,57,56
9.01567995394986E+037,1.6401456484251E+038,65,68,76,74,65,62,60,64,66,75,64
1.18070611925416E+037,3.0345537920433E+038,62,62,63,60,63,75,58,67,61,61,54
2.6398758583986E+038,1.22016106007358E+038,70,64,69,62,57,51,69,65,69,66,69
1.1392130321486E+038,1.43651396908273E+038,67,66,69,70,70,59,69,61,66,73,54
3.03785070665896E+035,1.78686872812489E+038,60,69,69,69,65,76,63,57,53,50,66
4.84966172947014E+037,1.36049587919716E+038,57,61,62,60,73,57,62,66,68,68,70
1.06899413810479E+038,2.25663749664014E+038,52,57,62,60,67,69,64,74,54,65,64
1.75223700460813E+036,2.55841108095348E+038,60,67,73,67,58,66,59,71,64,57,60
3.2117146336226E+036,2.40072306684099E+038,61,62,74,65,67,64,71,68,70,59,65
2.21426180731774E+036,1.28216184220564E+038,65,57,68,63,64,58,62,63,57,68,60
1.08474762570161E+038,1.70692876314089E+038,62,65,62,63,61,65,68,55,62,66,55
1.44616721954524E+038,2.83277273573999E+038,61,66,64,63,59,58,68,67,67,68,64
1.33032571118803E+038,1.6726525869013E+038,58,71,59,66,70,65,61,69,75,59,71
1.44032059213231E+038,9.13026038137864E+036,67,66,61,65,56,71,70,69,51,77,62
2.54815873824152E+038,6.31326594557059E+037,67,70,63,67,68,75,56,56,59,66,66
1.41355500656627E+038,2.22509796860547E+038,60,56,64,68,70,65,74,69,80,60,71
1.20882364233902E+038,1.86856302651989E+038,54,55,58,73,61,59,75,65,60,64,56
3.2254414018588E+038,2.57340894259593E+038,64,74,62,57,62,60,78,71,71,67,59
2.7003405108652E+038,2.77275270428535E+037,57,68,67,66,69,64,66,63,47,59,56
1.07372330339258E+037,9.44141072559617E+037,65,68,59,70,66,59,68,65,67,76,71
1.89920342325532E+038,2.39628498330595E+037,64,68,54,62,60,60,56,69,60,70,61
3.32212495219365E+038,2.90638137887442E+038,62,63,63,55,67,66,62,62,56,59,65
8.05662679424211E+037,2.96550440773686E+038,69,65,66,67,63,64,60,59,62,68,64
9.57210016103221E+037,2.4954820395854E+038,60,72,64,67,68,72,56,73,62,64,60
8.05229718741515E+037,2.97435525763082E+038,70,65,55,59,67,62,75,56,68,58,73
1.5835793838242E+038,6.52536135324046E+037,58,69,68,59,66,69,61,64,59,63,65
1.1725054033939E+038,1.31391324903673E+038,68,63,63,70,66,64,69,64,69,64,59
2.96866036854424E+038,1.86316605472156E+038,70,59,63,62,64,67,64,64,59,65,58
2.49333739207904E+038,5.49483882551175E+037,69,66,57,65,74,57,62,67,73,65,53
2.57991171812031E+038,2.17028307546235E+038,60,49,50,64,60,67,70,67,60,69,52
2.15561786291433E+038,2.91581618438576E+038,65,62,57,60,55,69,66,71,61,74,70
2.0239797006196E+038,2.83665831777787E+038,63,65,66,57,59,63,73,71,59,60,60
1.52826129804989E+038,2.9750786906569E+038,67,73,68,61,55,66,73,58,73,76,75
8.4434275795146E+037,6.3941528034829E+037,60,68,68,72,67,64,71,63,58,65,62
3.06067702478629E+038,2.15387761475384E+038,70,65,71,60,65,72,68,76,62,61,66
1.0528090891992E+038,2.523909939681E+038,65,53,69,68,68,72,75,53,61,64,64
3.00876401379783E+037,2.81317263308782E+038,73,66,60,63,66,57,63,71,57,62,66
2.56996920571831E+038,1.60114637135722E+038,69,67,70,71,70,53,67,52,66,60,62
6.69016561956387E+037,1.3483531466546E+038,59,55,65,75,74,70,65,62,66,69,66
1.52251113055547E+038,1.6031766491934E+038,69,60,70,61,62,60,59,64,61,57,63
2.33012143753768E+038,1.46720522714455E+038,60,62,75,72,67,67,59,68,61,60,68
3.66306136566438E+037,5.10731719422707E+037,61,63,66,66,60,59,60,61,61,71,62
6.79819742876148E+037,2.72974701609941E+038,66,68,68,70,69,60,69,67,64,68,69
9.05478525278648E+037,3.22587673316353E+038,64,67,79,67,68,59,65,62,64,67,56
3.21415843157116E+038,1.91128227013506E+038,68,54,72,67,61,66,58,63,64,65,67
2.78933936720292E+038,3.31953514748339E+037,60,53,70,80,64,61,66,58,64,62,53
1.20464900241258E+038,1.53313519634405E+038,63,60,61,63,71,57,71,61,62,62,69
3.8984953184567E+037,1.1709472285131E+038,53,56,58,69,64,58,67,71,64,65,62
2.50446482610518E+038,3.3070734071105E+038,74,79,62,67,63,55,66,66,67,72,58
1.02773030957305E+037,2.35522762833846E+038,63,64,59,60,59,72,58,64,61,71,61
1.76041802617103E+036,5.77920034169623E+037,53,66,68,58,61,60,62,64,58,58,56
1.6529329104491E+038,1.96797431031175E+038,70,57,76,70,52,54,61,68,61,63,64
4.54632050151437E+037,2.03771779301843E+038,68,56,57,73,68,71,70,67,66,72,67
2.02718407885364E+038,1.72508955455221E+038,59,63,64,70,62,64,70,60,57,63,55
2.09781421391881E+038,1.92867219255198E+038,67,70,71,65,61,55,71,61,65,58,54
1.12923568541265E+038,3.38143683557732E+037,64,55,67,54,57,74,73,65,66,69,51
3.44775568519635E+037,7.87443233589816E+037,58,70,71,58,67,68,69,69,66,62,55
2.18904975853779E+038,1.54235398628696E+038,67,63,61,63,50,65,62,77,64,65,52
1.66783715545665E+038,5.41999569622484E+037,53,67,57,56,62,63,69,71,64,66,60
8.12828551218358E+037,2.3189478629927E+038,69,61,60,72,57,61,70,65,72,69,61
1.11275213099866E+038,1.89462279686201E+038,67,62,66,60,67,67,65,73,61,66,62
3.26717126867082E+038,3.04869414264938E+038,64,71,60,62,68,69,50,64,52,67,69
1.81866279204845E+038,1.29150064261214E+038,58,56,69,60,64,68,67,65,63,60,61
9.7646974917468E+037,2.00740615405151E+038,71,68,71,68,76,60,60,62,62,59,59
2.16859865762841E+038,2.29584732044635E+038,61,61,60,58,61,55,66,66,65,72,57
4.25354879249918E+037,2.39042586558938E+038,52,61,67,59,68,67,65,59,54,62,65
2.72918979863228E+038,2.87237470015051E+038,56,66,58,58,72,64,66,65,59,62,69
2.73231933167223E+038,3.09411572303017E+038,55,58,73,59,67,61,71,80,72,52,62
4.73045080891758E+037,3.27217983392183E+038,59,66,60,61,56,69,61,70,50,65,59
2.52578599291369E+038,2.49965106088562E+038,60,57,71,56,73,61,62,64,72,60,69
1.50939755053085E+038,3.22432890420348E+038,73,66,58,69,68,59,61,66,63,72,63
2.91687584491789E+038,1.47157990030748E+038,65,68,54,63,57,71,70,67,64,60,70
6.69754071730529E+037,2.11836639888527E+038,62,64,61,74,62,60,59,63,66,62,71
2.25020425914106E+038,2.90642748988322E+038,59,66,68,56,72,64,55,61,71,65,71
2.05817131670551E+038,2.63897657734993E+038,73,63,63,65,55,73,60,66,71,58,60
7.93932533912887E+037,2.54161952114929E+038,69,60,61,72,68,57,79,63,61,67,79
4.89282280637157E+037,3.19595266841673E+038,64,71,63,56,64,60,75,50,62,59,67
5.98277115301888E+037,2.51792143554728E+038,65,70,56,59,67,61,75,69,63,70,64
1.53614891634942E+036,2.10037845125664E+038,71,69,65,66,73,71,58,59,51,64,71
3.97603270201044E+037,9.13277296836363E+037,60,52,52,57,69,66,60,62,53,64,59
2.84118889440223E+038,1.57335908735057E+038,68,64,65,67,70,71,72,73,57,62,60
1.39546811699184E+038,4.49461003184103E+037,69,61,59,70,63,71,59,68,65,71,54
3.16400532973474E+037,3.17155508379714E+038,61,65,77,65,67,56,65,72,63,68,76
8.97596255229333E+037,2.35889170513426E+038,62,76,71,60,66,73,67,64,63,62,59
1.15342590231973E+038,1.68289834450706E+037,65,65,63,57,54,71,51,74,62,62,62
1.17952757371633E+038,1.69465712657621E+038,70,60,64,73,61,63,58,71,56,56,68
1.53044789243516E+038,2.65181095881053E+038,65,55,71,54,65,54,70,68,67,61,65
5.85801306813535E+037,2.6761243041934E+038,62,59,59,71,52,69,60,63,62,61,54
3.13639985880025E+038,2.02635146860895E+037,61,69,67,69,58,58,61,70,61,69,59
3.19774597989373E+038,3.02978403506658E+038,67,68,61,67,61,67,68,63,66,64,74
2.0526438350261E+038,6.41088634141866E+037,64,61,62,75,57,68,65,61,55,76,57
1.12189107547683E+038,2.25007111342305E+038,73,55,65,56,68,56,62,66,63,58,70
1.23863529242058E+037,3.86271036066709E+037,49,67,72,63,66,56,56,67,53,57,75
6.76188930300973E+037,1.65301136217414E+038,69,66,66,58,58,59,60,64,54,57,69
1.12728050027295E+038,1.77329517480058E+038,64,69,71,63,67,70,63,67,61,58,62
1.39091689058126E+038,3.19840803086374E+038,64,69,60,67,65,63,64,76,70,66,67
1.34953759493899E+038,4.4072153519498E+037,63,71,64,69,62,68,59,65,66,52,65
2.09926408584238E+038,2.97189224241679E+038,72,68,58,66,55,70,68,57,60,67,53
2.47394359895836E+038,2.58487081397341E+038,67,60,62,57,63,63,73,67,66,58,63
2.16513001558282E+038,9.90011602813184E+037,60,62,66,59,67,65,62,65,67,67,66
3.3117876161119E+038,2.09188801703517E+037,71,64,65,60,64,73,61,68,59,58,70
2.65351947901456E+038,1.11322478843858E+038,60,72,67,61,65,68,63,63,53,69,71
3.3839226741432E+038,1.14980673964286E+038,63,54,60,63,72,63,58,56,52,69,58
1.15270638237616E+038,2.92978001428801E+038,64,60,67,67,63,61,72,80,67,65,69
2.6694255921718E+038,1.52192298876565E+038,71,68,69,49,64,59,58,71,66,68,69
5.50138317979173E+037,1.65426842166023E+038,64,58,66,67,69,62,57,56,69,65,56
1.14909993117389E+038,2.19423331471987E+038,66,65,56,76,62,64,61,64,61,58,71
9.08933555617077E+037,1.60223998272015E+038,54,74,61,63,70,69,66,67,66,60,62
2.88948375757991E+038,1.31466956904813E+038,59,58,64,63,59,59,58,65,61,73,67
1.17111939973678E+038,6.8879341347703E+037,59,72,54,62,65,69,61,64,61,61,63
1.76884807018005E+038,1.63001921033051E+038,65,72,61,66,69,67,59,58,62,58,62
2.6329622677831E+038,2.76079758447883E+038,64,74,64,62,61,67,53,66,64,75,55
2.06400946800753E+038,5.78163810995986E+037,60,69,65,71,69,63,67,64,68,55,71
2.20013204991471E+038,1.84477616852447E+038,54,67,55,64,63,58,73,59,62,69,61
2.4247681396386E+038,6.78670528498643E+037,68,67,69,64,58,56,51,73,65,69,71
9.33520519382743E+037,1.99370284921197E+038,63,69,74,53,66,62,68,67,74,67,71
2.9751175675141E+038,2.15096472919804E+038,75,63,66,65,57,70,61,74,68,65,65
3.02720372346136E+038,2.99481423583505E+038,68,56,65,66,64,57,66,62,63,52,62
2.87271204288439E+038,5.30958880725301E+037,68,63,61,64,66,58,68,74,61,61,67
2.26212538195764E+038,3.37741223403128E+038,59,57,67,59,63,68,75,52,73,64,67
1.23483161736344E+038,3.387697760661E+038,65,68,60,71,61,65,61,66,75,66,69
2.42855906605287E+038,2.90145116809431E+038,69,53,63,60,65,61,66,57,56,58,74
5.03990821192839E+037,3.24899934627297E+038,58,65,75,64,67,60,53,65,63,56,61
